Prep ID,Run Batch,Sample ID,Matrix (Gas),Sample Type,Date,Time,Date and Time,ignore,ignore,ignore,analyte,ignore,ignore,ignore,ignore,units,ignore,ignore,ignore,ignore,ignore,ignore,ignore,ignore,ignore,ignore,ignore,ignore,concentration_blank_result
GV240604G3,240604A6,240604A6.BLKG04A,G,LB,06/04/2024,19:17,06/04/2024 19:17,N,NA,initial,tert-Butylbenzene,TRG,*,1,0,ppbv,0.0356,,,,,,,,,,,,0.0356
GV240604G3,240604A6,240604A6.BLKG04A,G,LB,06/04/2024,19:17,06/04/2024 19:17,N,NA,initial,"1,2,4-Trimethylbenzene",TRG,*,1,0,ppbv,0.1164,,,,,,,,,,,,0.1164
GV240604G3,240604A6,240604A6.BLKG04A,G,LB,06/04/2024,19:17,06/04/2024 19:17,N,NA,initial,sec-Butylbenzene,TRG,*,1,0,ppbv,0.0372,,,,,,,,,,,,0.0372
GV240604G3,240604A6,240604A6.BLKG04A,G,LB,06/04/2024,19:17,06/04/2024 19:17,N,NA,initial,"1,3-Dichlorobenzene",TRG,*,1,0,ppbv,0.4824,,,,,,,,,,,,0.4824
GV240604G3,240604A6,240604A6.BLKG04A,G,LB,06/04/2024,19:17,06/04/2024 19:17,N,NA,initial,Benzyl chloride,TRG,*,1,0,ppbv,0.0764,,,,,,,,,,,,0.0764
GV240604G3,240604A6,240604A6.BLKG04A,G,LB,06/04/2024,19:17,06/04/2024 19:17,N,NA,initial,"1,4-Dichlorobenzene",TRG,*,1,0,ppbv,0.1123,,,,,,,,,,,,0.1123
GV240604G3,240604A6,240604A6.BLKG04A,G,LB,06/04/2024,19:17,06/04/2024 19:17,N,NA,initial,o-Isopropyltoluene,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240604G3,240604A6,240604A6.BLKG04A,G,LB,06/04/2024,19:17,06/04/2024 19:17,N,NA,initial,"1,2-Dichlorobenzene",TRG,*,1,0,ppbv,0.1133,,,,,,,,,,,,0.1133
GV240604G3,240604A6,240604A6.BLKG04A,G,LB,06/04/2024,19:17,06/04/2024 19:17,N,NA,initial,n-Butylbenzene,TRG,*,1,0,ppbv,0.0705,,,,,,,,,,,,0.0705
GV240604G3,240604A6,240604A6.BLKG04A,G,LB,06/04/2024,19:17,06/04/2024 19:17,N,NA,initial,"1,2,4-Trichlorobenzene",TRG,*,1,0,ppbv,0.3562,,,,,,,,,,,,0.3562
GV240604G3,240604A6,240604A6.BLKG04A,G,LB,06/04/2024,19:17,06/04/2024 19:17,N,NA,initial,Naphthalene,TRG,*,1,0,ppbv,0.6231,,,,,,,,,,,,0.6231
GV240604G3,240604A6,240604A6.BLKG04A,G,LB,06/04/2024,19:17,06/04/2024 19:17,N,NA,initial,Hexachlorobutadiene,TRG,*,1,0,ppbv,0.0764,,,,,,,,,,,,0.0764
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Propylene,TRG,*,10,0,ppbv,0.0603,,,,,,,,,,,,0.0603
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Dichlorodifluoromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Chloromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Freon 114,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Vinyl chloride,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"1,3-Butadiene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Bromomethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Chloroethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Ethanol,TRG,*,10,0,ppbv,0.2215,,,,,,,,,,,,0.2215
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Vinyl Bromide,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Acrolein,TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Trichlorofluoromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Acetonitrile,TRG,*,10,0,ppbv,0.4218,,,,,,,,,,,,0.4218
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,3-Chloropropene,TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Isopropyl Alcohol,TRG,*,1,0,ppbv,0.1321,,,,,,,,,,,,0.1321
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Acetone,TRG,*,10,0,ppbv,0.0379,,,,,,,,,,,,0.0379
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"1,1-Dichloroethene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"trans-1,2-Dichloroethene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,tert-Butyl alcohol,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Acrylonitrile,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Methylene chloride,TRG,*,1,0,ppbv,0.2472,,,,,,,,,,,,0.2472
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Freon 113,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Carbon disulfide,TRG,*,1,0,ppbv,0.0081,,,,,,,,,,,,0.0081
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"cis-1,2-Dichloroethene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,tert-Methyl butyl ether (MTBE),TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"1,1-Dichloroethane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Vinyl acetate,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Hexane,TRG,*,1,0,ppbv,0.042,,,,,,,,,,,,0.042
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,2-Butanone (MEK),TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Chloroform,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,ethyl acetate,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Ethyl tert-butyl ether (ETBE),TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Tetrahydrofuran,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"1,2-Dichloroethane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"1,1,1-Trichloroethane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Cyclohexane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Carbon tetrachloride,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Benzene,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,tert-Amyl methyl ether,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"2,2,4-Trimethylpentane",TRG,*,1,0,ppbv,0.1798,,,,,,,,,,,,0.1798
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Heptane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"1,2-Dichloropropane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Trichloroethene,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Bromodichloromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"1,4-Dioxane",TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Methyl methacrylate,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"cis-1,3-Dichloropropene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,4-Methyl-2-pentanone (MIBK),TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"trans-1,3-Dichloropropene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"1,1,2-Trichloroethane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Toluene,TRG,*,1,0,ppbv,0.0596,,,,,,,,,,,,0.0596
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,2-Hexanone,TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Dibromochloromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"1,2-Dibromoethane",TRG,*,1,0,ppbv,0.0248,,,,,,,,,,,,0.0248
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Tetrachloroethene,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"1,1,1,2-Tetrachloroethane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Chlorobenzene,TRG,*,1,0,ppbv,0.0445,,,,,,,,,,,,0.0445
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Ethylbenzene,TRG,*,1,0,ppbv,0.0434,,,,,,,,,,,,0.0434
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"p,m-Xylene",TRG,*,1,0,ppbv,0.0928,,,,,,,,,,,,0.0928
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Bromoform,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Styrene,TRG,*,1,0,ppbv,0.0693,,,,,,,,,,,,0.0693
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"1,1,2,2-Tetrachloroethane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,o-Xylene,TRG,*,1,0,ppbv,0.0307,,,,,,,,,,,,0.0307
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Isopropylbenzene,TRG,*,1,0,ppbv,0.0672,,,,,,,,,,,,0.0672
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,n-Propylbenzene,TRG,*,1,0,ppbv,0.107,,,,,,,,,,,,0.107
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,2-Chlorotoluene,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,4-Ethyltoluene,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"1,3,5-Trimethylbenzene",TRG,*,1,0,ppbv,0.0646,,,,,,,,,,,,0.0646
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,tert-Butylbenzene,TRG,*,1,0,ppbv,0.0454,,,,,,,,,,,,0.0454
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"1,2,4-Trimethylbenzene",TRG,*,1,0,ppbv,0.1666,,,,,,,,,,,,0.1666
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,sec-Butylbenzene,TRG,*,1,0,ppbv,0.0941,,,,,,,,,,,,0.0941
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"1,3-Dichlorobenzene",TRG,*,1,0,ppbv,0.0918,,,,,,,,,,,,0.0918
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Benzyl chloride,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"1,4-Dichlorobenzene",TRG,*,1,0,ppbv,0.1096,,,,,,,,,,,,0.1096
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,o-Isopropyltoluene,TRG,*,1,0,ppbv,0.0872,,,,,,,,,,,,0.0872
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"1,2-Dichlorobenzene",TRG,*,1,0,ppbv,0.0942,,,,,,,,,,,,0.0942
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,n-Butylbenzene,TRG,*,1,0,ppbv,0.1301,,,,,,,,,,,,0.1301
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,"1,2,4-Trichlorobenzene",TRG,*,1,0,ppbv,0.3956,,,,,,,,,,,,0.3956
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Naphthalene,TRG,*,1,0,ppbv,0.584,,,,,,,,,,,,0.584
GV240605G3,240605A6,240605A6.BLKG05A,G,LB,06/05/2024,20:07,06/05/2024 20:07,N,NA,initial,Hexachlorobutadiene,TRG,*,1,0,ppbv,0.0746,,,,,,,,,,,,0.0746
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Propylene,TRG,*,10,0,ppbv,0.0574,,,,,,,,,,,,0.0574
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Dichlorodifluoromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Chloromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Freon 114,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Vinyl chloride,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,"1,3-Butadiene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Bromomethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Chloroethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Ethanol,TRG,*,10,0,ppbv,0.1244,,,,,,,,,,,,0.1244
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Vinyl Bromide,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Acrolein,TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Trichlorofluoromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Acetonitrile,TRG,*,10,0,ppbv,0.0711,,,,,,,,,,,,0.0711
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,3-Chloropropene,TRG,,10,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Isopropyl Alcohol,TRG,*,1,0,ppbv,0.0431,,,,,,,,,,,,0.0431
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Acetone,TRG,*,10,0,ppbv,0.0445,,,,,,,,,,,,0.0445
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,"1,1-Dichloroethene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,"trans-1,2-Dichloroethene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,tert-Butyl alcohol,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Acrylonitrile,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Methylene chloride,TRG,*,1,0,ppbv,0.115,,,,,,,,,,,,0.115
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Freon 113,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Carbon disulfide,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,"cis-1,2-Dichloroethene",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,tert-Methyl butyl ether (MTBE),TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,"1,1-Dichloroethane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Vinyl acetate,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Hexane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,2-Butanone (MEK),TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Chloroform,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,ethyl acetate,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Ethyl tert-butyl ether (ETBE),TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Tetrahydrofuran,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,"1,2-Dichloroethane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,"1,1,1-Trichloroethane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Cyclohexane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Carbon tetrachloride,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Benzene,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,tert-Amyl methyl ether,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,"2,2,4-Trimethylpentane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Heptane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,"1,2-Dichloropropane",TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Trichloroethene,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,Bromodichloromethane,TRG,,1,0,ppbv,0,,,,,,,,,,,,0
GV240606G3,240606A6,240606A6.BLKG06A,G,LB,06/06/2024,19:04,06/06/2024 19:04,N,NA,initial,"1,4-Dioxane",TRG,,10,0,ppbv,0,,,,,,,,,,,,0
